date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
08jul2008,Tuesday,7,2008,582,.55000001,.55000001,.55000001,.93333328,0,.63333333,.75,.68333334,.83333331,1,.95030308,.69603956,.68333334,.76666665,.81666672,.86666667,.89999998,.73333335,.69999999,.63333333,.75,.68333334,.83333331,1,.93333328,.68333334,.68333334,.76666665,.81666672,.86666667,.89999998,.73333335,.69999999,.89999998,.97500002,.91666669,.89999998,1.0666667,.9666667,1.0166667,.93333328,.63333333,.75,.68333334,.83333331,1,.95045871,.69603956,.68333334,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2564193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,0,2,0,1,2,3,2,0,0,1,0,0,1,0,republican,1,0
09jul2008,Wednesday,7,2008,582,.68333334,.68333334,.68333334,.93333328,0,.55000001,.63333333,.75,.68333334,.83333331,1,.95030308,.76666665,.81666672,.86666667,.89999998,.73333335,.69999999,.64999998,.55000001,.63333333,.75,.68333334,.83333331,1,.93333328,.76666665,.81666672,.86666667,.89999998,.73333335,.69999999,.64999998,.93333328,.89999998,.97500002,.91666669,.89999998,1.0666667,.9666667,1.0666667,.55000001,.63333333,.75,.68333334,.83333331,1,.95045871,.76666665,1,0,1,0,.69314718,0,0,1,1,0,1,0,1,0,.69314718,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7089351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,0,13,1,0,12,0,1,3,2,2,0,0,1,0,0,1,0,republican,1,0
10jul2008,Thursday,7,2008,582,.76666665,.76666665,.76666665,1.0666667,0,.68333334,.55000001,.63333333,.75,.68333334,.83333331,1,.81666672,.86666667,.89999998,.73333335,.69999999,.64999998,.69999999,.68333334,.55000001,.63333333,.75,.68333334,.83333331,1,.81666672,.86666667,.89999998,.73333335,.69999999,.64999998,.69999999,.93333328,.93333328,.89999998,.97500002,.91666669,.89999998,1.0666667,1.0333333,.68333334,.55000001,.63333333,.75,.68333334,.83333331,1,.81666672,1,0,1,0,.69314718,0,1,0,1,0,0,1,1,0,1.0986123,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5991286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,1,1,6,1,0,7,0,1,3,3,2,0,0,1,0,0,1,0,republican,1,0
11jul2008,Friday,7,2008,582,.81666672,.81666672,.81666672,1.0333333,0,.76666665,.68333334,.55000001,.63333333,.75,.68333334,.83333331,.86666667,.89999998,.73333335,.69999999,.64999998,.69999999,.60000002,.76666665,.68333334,.55000001,.63333333,.75,.68333334,.83333331,.86666667,.89999998,.73333335,.69999999,.64999998,.69999999,.60000002,1.0666667,.93333328,.93333328,.89999998,.97500002,.91666669,.89999998,.91666669,.76666665,.68333334,.55000001,.63333333,.75,.68333334,.83333331,.86666667,1,0,1,0,.69314718,0,1,1,1,0,0,1,1,0,1.0986123,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5546297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,3,1,0,3,0,1,3,2,2,0,0,1,0,0,1,0,republican,1,0
12jul2008,Saturday,7,2008,582,.86666667,.86666667,.86666667,.91666669,0,.81666672,.76666665,.68333334,.55000001,.63333333,.75,.68333334,.89999998,.73333335,.69999999,.64999998,.69999999,.60000002,.81666672,.81666672,.76666665,.68333334,.55000001,.63333333,.75,.68333334,.89999998,.73333335,.69999999,.64999998,.69999999,.60000002,.81666672,1.0333333,1.0666667,.93333328,.93333328,.89999998,.97500002,.91666669,.95833331,.81666672,.76666665,.68333334,.55000001,.63333333,.75,.68333334,.89999998,0,1,0,1,0,.69314718,1,1,1,0,0,1,1,1,.69314718,.69314718,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6135322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,republican,1,0
13jul2008,Sunday,7,2008,582,.89999998,.89999998,.89999998,.95833331,0,.86666667,.81666672,.76666665,.68333334,.55000001,.63333333,.75,.73333335,.69999999,.64999998,.69999999,.60000002,.81666672,.71666664,.86666667,.81666672,.76666665,.68333334,.55000001,.63333333,.75,.73333335,.69999999,.64999998,.69999999,.60000002,.81666672,.71666664,.91666669,1.0333333,1.0666667,.93333328,.93333328,.89999998,.97500002,1.3333333,.86666667,.81666672,.76666665,.68333334,.55000001,.63333333,.75,.73333335,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,.69314718,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5983267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,2,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
14jul2008,Monday,7,2008,582,.73333335,.73333335,.73333335,1.3333333,0,.89999998,.86666667,.81666672,.76666665,.68333334,.55000001,.63333333,.69999999,.64999998,.69999999,.60000002,.81666672,.71666664,.88380957,.89999998,.86666667,.81666672,.76666665,.68333334,.55000001,.63333333,.69999999,.64999998,.69999999,.60000002,.81666672,.71666664,.80000001,.95833331,.91666669,1.0333333,1.0666667,.93333328,.93333328,.89999998,1.0166667,.89999998,.86666667,.81666672,.76666665,.68333334,.55000001,.63333333,.69999999,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3709844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,republican,1,0
15jul2008,Tuesday,7,2008,582,.69999999,.69999999,.69999999,1.0166667,0,.73333335,.89999998,.86666667,.81666672,.76666665,.68333334,.55000001,.64999998,.69999999,.60000002,.81666672,.71666664,.88380957,.93380058,.73333335,.89999998,.86666667,.81666672,.76666665,.68333334,.55000001,.64999998,.69999999,.60000002,.81666672,.71666664,.80000001,.91666669,1.3333333,.95833331,.91666669,1.0333333,1.0666667,.93333328,.93333328,1.0833333,.73333335,.89999998,.86666667,.81666672,.76666665,.68333334,.55000001,.64999998,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5337137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,1,0,3,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
16jul2008,Wednesday,7,2008,582,.64999998,.64999998,.64999998,1.0833333,0,.69999999,.73333335,.89999998,.86666667,.81666672,.76666665,.68333334,.69999999,.60000002,.81666672,.71666664,.88380957,.93380058,1.0121723,.69999999,.73333335,.89999998,.86666667,.81666672,.76666665,.68333334,.69999999,.60000002,.81666672,.71666664,.80000001,.91666669,.78333336,1.0166667,1.3333333,.95833331,.91666669,1.0333333,1.0666667,.93333328,.80000001,.69999999,.73333335,.89999998,.86666667,.81666672,.76666665,.68333334,.69999999,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8705264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,5,1,0,5,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
17jul2008,Thursday,7,2008,582,.69999999,.69999999,.69999999,.80000001,0,.64999998,.69999999,.73333335,.89999998,.86666667,.81666672,.76666665,.60000002,.81666672,.71666664,.88380957,.93380058,1.0121723,.91666669,.64999998,.69999999,.73333335,.89999998,.86666667,.81666672,.76666665,.60000002,.81666672,.71666664,.80000001,.91666669,.78333336,.91666669,1.0833333,1.0166667,1.3333333,.95833331,.91666669,1.0333333,1.0666667,1.0166667,.64999998,.69999999,.73333335,.89999998,.86666667,.81666672,.76666665,.60000002,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7834376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,4,1,12,1,0,16,0,1,2,3,2,0,0,1,0,0,1,0,republican,1,0
18jul2008,Friday,7,2008,582,.60000002,.60000002,.60000002,1.0166667,0,.69999999,.64999998,.69999999,.73333335,.89999998,.86666667,.81666672,.81666672,.71666664,.88380957,.93380058,1.0121723,.91666669,1.0333333,.69999999,.64999998,.69999999,.73333335,.89999998,.86666667,.81666672,.81666672,.71666664,.80000001,.91666669,.78333336,.91666669,1.0333333,.80000001,1.0833333,1.0166667,1.3333333,.95833331,.91666669,1.0333333,.98333329,.69999999,.64999998,.69999999,.73333335,.89999998,.86666667,.81666672,.81666672,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,2,2,3,0,0,1,0,0,1,0,republican,1,0
19jul2008,Saturday,7,2008,582,.81666672,.81666672,.81666672,.98333329,0,.60000002,.69999999,.64999998,.69999999,.73333335,.89999998,.86666667,.71666664,.88380957,.93380058,1.0121723,.91666669,1.0333333,.76666665,.60000002,.69999999,.64999998,.69999999,.73333335,.89999998,.86666667,.71666664,.80000001,.91666669,.78333336,.91666669,1.0333333,.76666665,1.0166667,.80000001,1.0833333,1.0166667,1.3333333,.95833331,.91666669,.91666669,.60000002,.69999999,.64999998,.69999999,.73333335,.89999998,.86666667,.71666664,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,republican,1,0
20jul2008,Sunday,7,2008,582,.71666664,.71666664,.71666664,.91666669,0,.81666672,.60000002,.69999999,.64999998,.69999999,.73333335,.89999998,.88380957,.93380058,1.0121723,.91666669,1.0333333,.76666665,.69999999,.81666672,.60000002,.69999999,.64999998,.69999999,.73333335,.89999998,.80000001,.91666669,.78333336,.91666669,1.0333333,.76666665,.69999999,.98333329,1.0166667,.80000001,1.0833333,1.0166667,1.3333333,.95833331,1.4177778,.81666672,.60000002,.69999999,.64999998,.69999999,.73333335,.89999998,.88627452,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3297615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
21jul2008,Monday,7,2008,582,.88380957,.88627452,.80000001,1.4177778,0,.71666664,.81666672,.60000002,.69999999,.64999998,.69999999,.73333335,.93380058,1.0121723,.91666669,1.0333333,.76666665,.69999999,.75,.71666664,.81666672,.60000002,.69999999,.64999998,.69999999,.73333335,.91666669,.78333336,.91666669,1.0333333,.76666665,.69999999,.75,.91666669,.98333329,1.0166667,.80000001,1.0833333,1.0166667,1.3333333,1.0186915,.71666664,.81666672,.60000002,.69999999,.64999998,.69999999,.73333335,.93348628,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0070776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,1,0,3,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
22jul2008,Tuesday,7,2008,582,.93380058,.93348628,.91666669,1.0186915,0,.88380957,.71666664,.81666672,.60000002,.69999999,.64999998,.69999999,1.0121723,.91666669,1.0333333,.76666665,.69999999,.75,.85000002,.80000001,.71666664,.81666672,.60000002,.69999999,.64999998,.69999999,.78333336,.91666669,1.0333333,.76666665,.69999999,.75,.85000002,1.4177778,.91666669,.98333329,1.0166667,.80000001,1.0833333,1.0166667,1.2275282,.88627452,.71666664,.81666672,.60000002,.69999999,.64999998,.69999999,1.0174329,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,.33333334,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,0,,0,0,1,0,1,3,,2,0,0,1,0,0,1,0,republican,1,0
23jul2008,Wednesday,7,2008,582,1.0121723,1.0174329,.78333336,1.2275282,0,.93380058,.88380957,.71666664,.81666672,.60000002,.69999999,.64999998,.91666669,1.0333333,.76666665,.69999999,.75,.85000002,.79008627,.91666669,.80000001,.71666664,.81666672,.60000002,.69999999,.64999998,.91666669,1.0333333,.76666665,.69999999,.75,.85000002,.78333336,1.0186915,1.4177778,.91666669,.98333329,1.0166667,.80000001,1.0833333,1.1166667,.93348628,.88627452,.71666664,.81666672,.60000002,.69999999,.64999998,.91666669,1,0,1,0,.69314718,0,0,0,1,0,0,1,1,0,.69314718,0,0,0,3,0,1,0,1,1,0,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4646991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,6,1,4,1,0,10,0,1,2,3,2,0,0,1,0,0,1,0,republican,1,0
24jul2008,Thursday,7,2008,582,.91666669,.91666669,.91666669,1.1166667,0,1.0121723,.93380058,.88380957,.71666664,.81666672,.60000002,.69999999,1.0333333,.76666665,.69999999,.75,.85000002,.79008627,.81666672,.78333336,.91666669,.80000001,.71666664,.81666672,.60000002,.69999999,1.0333333,.76666665,.69999999,.75,.85000002,.78333336,.81666672,1.2275282,1.0186915,1.4177778,.91666669,.98333329,1.0166667,.80000001,1.1,1.0174329,.93348628,.88627452,.71666664,.81666672,.60000002,.69999999,1.0333333,0,0,0,0,0,0,1,0,1,0,0,1,1,0,.69314718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6898079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,12,1,0,12,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
25jul2008,Friday,7,2008,582,1.0333333,1.0333333,1.0333333,1.1,0,.91666669,1.0121723,.93380058,.88380957,.71666664,.81666672,.60000002,.76666665,.69999999,.75,.85000002,.79008627,.81666672,.60000002,.91666669,.78333336,.91666669,.80000001,.71666664,.81666672,.60000002,.76666665,.69999999,.75,.85000002,.78333336,.81666672,.60000002,1.1166667,1.2275282,1.0186915,1.4177778,.91666669,.98333329,1.0166667,.89999998,.91666669,1.0174329,.93348628,.88627452,.71666664,.81666672,.60000002,.76666665,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4531573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,republican,1,0
26jul2008,Saturday,7,2008,582,.76666665,.76666665,.76666665,.89999998,0,1.0333333,.91666669,1.0121723,.93380058,.88380957,.71666664,.81666672,.69999999,.75,.85000002,.79008627,.81666672,.60000002,.71666664,1.0333333,.91666669,.78333336,.91666669,.80000001,.71666664,.81666672,.69999999,.75,.85000002,.78333336,.81666672,.60000002,.71666664,1.1,1.1166667,1.2275282,1.0186915,1.4177778,.91666669,.98333329,.86666667,1.0333333,.91666669,1.0174329,.93348628,.88627452,.71666664,.81666672,.69999999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4531573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,7,1,0,7,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
27jul2008,Sunday,7,2008,582,.69999999,.69999999,.69999999,.86666667,0,.76666665,1.0333333,.91666669,1.0121723,.93380058,.88380957,.71666664,.75,.85000002,.79008627,.81666672,.60000002,.71666664,.64999998,.76666665,1.0333333,.91666669,.78333336,.91666669,.80000001,.71666664,.75,.85000002,.78333336,.81666672,.60000002,.71666664,.64999998,.89999998,1.1,1.1166667,1.2275282,1.0186915,1.4177778,.91666669,1.2333333,.76666665,1.0333333,.91666669,1.0174329,.93348628,.88627452,.71666664,.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4248761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,2,1,11,1,0,13,0,1,3,3,2,0,0,1,0,0,1,0,republican,1,0
28jul2008,Monday,7,2008,582,.75,.75,.75,1.2333333,0,.69999999,.76666665,1.0333333,.91666669,1.0121723,.93380058,.88380957,.85000002,.79008627,.81666672,.60000002,.71666664,.64999998,.80000001,.69999999,.76666665,1.0333333,.91666669,.78333336,.91666669,.80000001,.85000002,.78333336,.81666672,.60000002,.71666664,.64999998,.80000001,.86666667,.89999998,1.1,1.1166667,1.2275282,1.0186915,1.4177778,1.1166667,.69999999,.76666665,1.0333333,.91666669,1.0174329,.93348628,.88627452,.85000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5875212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,7,1,0,0,0,7,0,1,2,3,2,0,0,1,0,0,1,0,republican,1,0
29jul2008,Tuesday,7,2008,582,.85000002,.85000002,.85000002,1.1166667,0,.75,.69999999,.76666665,1.0333333,.91666669,1.0121723,.93380058,.79008627,.81666672,.60000002,.71666664,.64999998,.80000001,.53333336,.75,.69999999,.76666665,1.0333333,.91666669,.78333336,.91666669,.78333336,.81666672,.60000002,.71666664,.64999998,.80000001,.53333336,1.2333333,.86666667,.89999998,1.1,1.1166667,1.2275282,1.0186915,1.0620371,.75,.69999999,.76666665,1.0333333,.91666669,1.0174329,.93348628,.79014492,1,0,1,0,.69314718,0,0,1,0,0,0,0,1,0,.69314718,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1408318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,23,1,0,23,0,1,3,2,2,0,0,1,0,0,1,0,republican,1,0
30jul2008,Wednesday,7,2008,582,.79008627,.79014492,.78333336,1.0620371,0,.85000002,.75,.69999999,.76666665,1.0333333,.91666669,1.0121723,.81666672,.60000002,.71666664,.64999998,.80000001,.53333336,.71666664,.85000002,.75,.69999999,.76666665,1.0333333,.91666669,.78333336,.81666672,.60000002,.71666664,.64999998,.80000001,.53333336,.71666664,1.1166667,1.2333333,.86666667,.89999998,1.1,1.1166667,1.2275282,.91666669,.85000002,.75,.69999999,.76666665,1.0333333,.91666669,1.0174329,.81666672,0,0,0,0,0,0,1,1,0,0,0,0,1,0,.69314718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1640246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,2,1,11,1,0,13,0,1,2,3,2,0,0,1,0,0,1,0,republican,1,0
31jul2008,Thursday,7,2008,582,.81666672,.81666672,.81666672,.91666669,0,.79008627,.85000002,.75,.69999999,.76666665,1.0333333,.91666669,.60000002,.71666664,.64999998,.80000001,.53333336,.71666664,.61666667,.78333336,.85000002,.75,.69999999,.76666665,1.0333333,.91666669,.60000002,.71666664,.64999998,.80000001,.53333336,.71666664,.61666667,1.0620371,1.1166667,1.2333333,.86666667,.89999998,1.1,1.1166667,.98333329,.79014492,.85000002,.75,.69999999,.76666665,1.0333333,.91666669,.60000002,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2929053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,republican,1,0
01aug2008,Friday,8,2008,583,.60000002,.60000002,.60000002,.98333329,0,.81666672,.79008627,.85000002,.75,.69999999,.76666665,1.0333333,.71666664,.64999998,.80000001,.53333336,.71666664,.61666667,.91666669,.81666672,.78333336,.85000002,.75,.69999999,.76666665,1.0333333,.71666664,.64999998,.80000001,.53333336,.71666664,.61666667,.91666669,.91666669,1.0620371,1.1166667,1.2333333,.86666667,.89999998,1.1,.94999999,.81666672,.79014492,.85000002,.75,.69999999,.76666665,1.0333333,.71666664,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4423839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,0,23,1,0,23,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
02aug2008,Saturday,8,2008,583,.71666664,.71666664,.71666664,.94999999,0,.60000002,.81666672,.79008627,.85000002,.75,.69999999,.76666665,.64999998,.80000001,.53333336,.71666664,.61666667,.91666669,.80000001,.60000002,.81666672,.78333336,.85000002,.75,.69999999,.76666665,.64999998,.80000001,.53333336,.71666664,.61666667,.91666669,.80000001,.98333329,.91666669,1.0620371,1.1166667,1.2333333,.86666667,.89999998,.95959598,.60000002,.81666672,.79014492,.85000002,.75,.69999999,.76666665,.64999998,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5570399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,5,1,0,5,0,1,2,2,2,0,0,1,0,0,1,0,republican,1,0
